,house_id,property_type,address,city,state_abbr,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,population,pop_cat,min_temp,max_temp,temp_range,latitude,longitude,url
85,86,Single Family Residential,9 Mohawk Cir,Little Rock,AR,72205,198000,3,2.0,1550,0,1954,0,193524,large,32.0,90.1,58.1,34.7754794,-92.35578029999999,http://www.redfin.com/AR/Little-Rock/9-Mohawk-Cir-72207/home/95336518
86,87,Single Family Residential,5003 Katillus Ct,Little Rock,AR,72223,329000,4,3.5,2950,17424,2004,28,193524,large,32.0,90.1,58.1,34.832434,-92.453891,http://www.redfin.com/AR/Little-Rock/5003-Katillus-Ct-72223/home/81409110
87,88,Single Family Residential,47 Duquesne,Little Rock,AR,72223,325000,4,3.0,2926,15681,2000,38,193524,large,32.0,90.1,58.1,34.8056711,-92.4945209,http://www.redfin.com/AR/Little-Rock/47-Duquesne-Dr-72223/home/95363723
88,89,Single Family Residential,10 Caurel Ct,Little Rock,AR,72223,424500,3,2.5,2928,6098,2020,40,193524,large,32.0,90.1,58.1,34.780894,-92.471777,http://www.redfin.com/AR/Little-Rock/10-Caurel-CT-72223/home/170342286
89,90,Single Family Residential,13608 Foxfield Ln,Little Rock,AR,72211,385000,4,3.5,3083,0,2007,35,193524,large,32.0,90.1,58.1,34.735861,-92.426302,http://www.redfin.com/AR/Little-Rock/13608-Foxfield-Ln-72211/home/82826594
90,91,Single Family Residential,20 Marchwood Cv,Little Rock,AR,72210,370000,4,3.0,3084,16117,2010,67,193524,large,32.0,90.1,58.1,34.68830560000001,-92.42239599999999,http://www.redfin.com/AR/Little-Rock/20-Marchwood-Cv-72210/home/95358288
91,92,Single Family Residential,9111 Oak Grv,Little Rock,AR,72209,85000,4,2.0,2011,10890,1965,0,193524,large,32.0,90.1,58.1,34.66762,-92.3577441,http://www.redfin.com/AR/Little-Rock/9111-Oak-Grove-Ln-72209/home/81400202
92,93,Single Family Residential,7302 M St,Little Rock,AR,72207,289900,3,2.0,2042,0,unknown,0,193524,large,32.0,90.1,58.1,34.7646552,-92.3552775,http://www.redfin.com/AR/Little-Rock/7302-M-St-72207/home/172648638
93,94,Single Family Residential,12119 Teton Forest Dr,Little Rock,AR,72212,149000,3,2.0,1502,8712,1974,50,193524,large,32.0,90.1,58.1,34.7882065,-92.40818449999999,http://www.redfin.com/AR/Little-Rock/12119-Teton-Forest-Dr-72212/home/82846816
94,95,Multi-Family (2-4 Unit),1803 Louisiana,Little Rock,AR,72202,340000,4,0.0,4018,5227,1896,0,193524,large,32.0,90.1,58.1,34.7314586,-92.27456140000001,http://www.redfin.com/AR/Little-Rock/1803-S-Louisiana-St-72206/home/95324637
95,96,Single Family Residential,13904 Fern Valley Ln,Little Rock,AR,72211,515000,4,3.5,3646,13939,2014,36,193524,large,32.0,90.1,58.1,34.7345789,-92.4276268,http://www.redfin.com/AR/Little-Rock/13904-Fern-Valley-Ln-72211/home/79158413
96,97,Single Family Residential,9316 Carnahan Dr,Little Rock,AR,72204,117500,3,2.0,1155,9583,1977,0,193524,large,32.0,90.1,58.1,34.729619,-92.3803015,http://www.redfin.com/AR/Little-Rock/9316-Carnahan-Dr-72204/home/82916550
97,98,Single Family Residential,63 Falstone Dr,Little Rock,AR,72223,644900,4,4.5,4062,0,2019,49,193524,large,32.0,90.1,58.1,34.780894,-92.471777,http://www.redfin.com/AR/Little-Rock/63-Falstone-DR-72223/home/167629567
98,99,Single Family Residential,59 Berney Way,Little Rock,AR,72223,384950,4,3.0,3350,18730,1998,13,193524,large,32.0,90.1,58.1,34.8064043,-92.4839288,http://www.redfin.com/AR/Little-Rock/59-Berney-Way-Dr-72223/home/82870135
99,100,Single Family Residential,1201 Welch,Little Rock,AR,72202,475000,5,3.0,4180,22651,1870,0,193524,large,32.0,90.1,58.1,34.735836299999995,-92.2595582,http://www.redfin.com/AR/Little-Rock/1201-Welch-St-72202/home/82810132
100,101,Single Family Residential,8 Mirabel Ct,Little Rock,AR,72223,650000,4,5.0,3988,12196,2017,33,193524,large,32.0,90.1,58.1,34.782171999999996,-92.495389,http://www.redfin.com/AR/Little-Rock/Mirabel-Ct-72223/home/102284628
101,102,Single Family Residential,20620 Hardy Dr,Little Rock,AR,72206,324900,4,3.0,3237,43560,2004,0,193524,large,32.0,90.1,58.1,34.5612584,-92.3402301,http://www.redfin.com/AR/Little-Rock/20620-Hardy-Dr-72206/home/81485923
102,103,Single Family Residential,815 W 19th,Little Rock,AR,72206,114900,2,1.0,1015,3920,1940,0,193524,large,32.0,90.1,58.1,34.7306564,-92.28287309999999,http://www.redfin.com/AR/Little-Rock/815-W-19th-St-72206/home/82975804
103,104,Single Family Residential,98 Orle Cir,Little Rock,AR,72223,679900,4,4.0,4555,19602,2010,95,193524,large,32.0,90.1,58.1,34.7886346,-92.4926651,http://www.redfin.com/AR/Little-Rock/98-Orle-Cir-72223/home/81411220
104,105,Single Family Residential,124 Vernon Ave,Little Rock,AR,72205,215000,3,2.0,1769,6534,1940,0,193524,large,32.0,90.1,58.1,34.7498586,-92.3038667,http://www.redfin.com/AR/Little-Rock/124-Vernon-Ave-72205/home/95319962
105,106,Single Family Residential,6412 Juniper,Little Rock,AR,72209,105000,3,2.0,1342,11325,1962,0,193524,large,32.0,90.1,58.1,34.6754374,-92.3493823,http://www.redfin.com/AR/Little-Rock/6412-Juniper-Rd-72209/home/95350341
106,107,Single Family Residential,61 Falstone Dr,Little Rock,AR,72223,649500,5,4.0,3980,13939,2020,49,193524,large,32.0,90.1,58.1,34.7710126,-92.4801989,http://www.redfin.com/AR/Little-Rock/61-Falstone-DR-72223/home/167629566
107,108,Single Family Residential,8 Shawnee Forest Cv,Little Rock,AR,72212,234700,4,2.0,2457,14374,1978,0,193524,large,32.0,90.1,58.1,34.789618,-92.4092349,http://www.redfin.com/AR/Little-Rock/8-Shawnee-Forest-Cv-72212/home/81391826
108,109,Vacant Land,1301 S Arch St,Little Rock,AR,72202,83900,0,0.0,0,11325,unknown,0,193524,large,32.0,90.1,58.1,34.736932,-92.278336,http://www.redfin.com/AR/Little-Rock/1301-S-Arch-St-72202/home/81378776
109,110,Single Family Residential,7405 Illinois,Little Rock,AR,72207,159900,3,1.0,1408,7405,1939,0,193524,large,32.0,90.1,58.1,34.7670551,-92.35647409999999,http://www.redfin.com/AR/Little-Rock/7405-Illinois-St-72207/home/81394186
110,111,Vacant Land,715 N Buchanan St,Little Rock,AR,72205,85000,0,0.0,0,8276,unknown,0,193524,large,32.0,90.1,58.1,34.7581597,-92.3389778,http://www.redfin.com/AR/Little-Rock/715-N-Buchanan-St-72205/home/81371569
111,112,Single Family Residential,106 Deauville Dr,Little Rock,AR,72223,874999,5,5.0,5769,19602,2007,100,193524,large,32.0,90.1,58.1,34.7870666,-92.4775322,http://www.redfin.com/AR/Little-Rock/106-Deauville-Dr-72223/home/82816609
112,113,Single Family Residential,5 Chenal Downs Dr,Little Rock,AR,72223,1275000,4,5.0,7100,218235,2007,167,193524,large,32.0,90.1,58.1,34.7732526,-92.4686853,http://www.redfin.com/AR/Little-Rock/5-Chenal-Downs-Blvd-72223/home/82918813
113,114,Single Family Residential,160 Pebble Beach Dr,Little Rock,AR,72212,350000,3,2.5,2623,16552,1984,0,193524,large,32.0,90.1,58.1,34.7817088,-92.434055,http://www.redfin.com/AR/Little-Rock/160-Pebble-Beach-Dr-72212/home/82953421
114,115,Single Family Residential,522 Ash St,Little Rock,AR,72205,299900,2,2.0,1613,6969,1928,0,193524,large,32.0,90.1,58.1,34.7560852,-92.323337,http://www.redfin.com/AR/Little-Rock/522-Ash-St-72205/home/82893419
115,116,Single Family Residential,8 Marchwood Cv,Little Rock,AR,72210,325500,3,2.0,2132,14374,2017,100,193524,large,32.0,90.1,58.1,34.6897157,-92.422285,http://www.redfin.com/AR/Little-Rock/8-Marchwood-Cv-72210/home/95358284
116,117,Vacant Land,Gray Hawk Dr,Little Rock,AR,72223,125000,0,0.0,0,392040,unknown,0,193524,large,32.0,90.1,58.1,34.7710126,-92.4801989,http://www.redfin.com/AR/Little-Rock/Gray-Hawk-Dr-72223/home/148553088
117,118,Single Family Residential,38 Bristol Ct,Little Rock,AR,72211,385000,4,3.5,3450,7840,2007,33,193524,large,32.0,90.1,58.1,34.771443299999994,-92.444906,http://www.redfin.com/AR/Little-Rock/38-Bristol-Ct-72211/home/95344922
118,119,Single Family Residential,2915 N University Ave,Little Rock,AR,72207,869000,4,5.5,4354,0,2017,0,193524,large,32.0,90.1,58.1,34.7790104,-92.33997140000001,http://www.redfin.com/AR/Little-Rock/2915-N-University-Ave-72207/home/82978867
119,120,Single Family Residential,714 N Shackleford Rd,Little Rock,AR,72211,201000,4,2.5,2021,13503,1976,6,193524,large,32.0,90.1,58.1,34.759676299999995,-92.3965405,http://www.redfin.com/AR/Little-Rock/714-N-Shackleford-Rd-72211/home/95339356
120,121,Condo/Co-op,301 Kings Row #408,Little Rock,AR,72207,129500,2,2.0,1112,0,1980,180,193524,large,32.0,90.1,58.1,34.771982200000004,-92.35395109999999,http://www.redfin.com/AR/Little-Rock/301-Kings-Row-Dr-72207/unit-408/home/146748248
121,122,Condo/Co-op,300 E 3rd St #1008,Little Rock,AR,72201,524900,2,2.0,1535,0,2007,725,193524,large,32.0,90.1,58.1,34.7460626,-92.2677324,http://www.redfin.com/AR/Little-Rock/300-E-3rd-St-72201/unit-1008/home/81414967
122,123,Single Family Residential,200 Chalamont,Little Rock,AR,72223,300000,4,3.0,2557,14374,2002,36,193524,large,32.0,90.1,58.1,34.8093237,-92.511354,http://www.redfin.com/AR/Little-Rock/200-Chalamont-Ln-72223/home/95365093
123,124,Single Family Residential,10104 Geyer Springs Rd,Little Rock,AR,72209,48500,2,1.5,1308,4356,1966,0,193524,large,32.0,90.1,58.1,34.6579847,-92.3451817,http://www.redfin.com/AR/Little-Rock/10104-Geyer-Springs-Rd-72209/home/95351295
124,125,Single Family Residential,48 Overlook,Little Rock,AR,72207,1350000,4,4.5,6809,32670,1989,0,193524,large,32.0,90.1,58.1,34.788379299999995,-92.363355,http://www.redfin.com/AR/Little-Rock/48-Overlook-Dr-72207/home/95336169
125,126,Single Family Residential,9 Lamarche Ln,Little Rock,AR,72223,549000,6,3.5,4518,23958,2006,46,193524,large,32.0,90.1,58.1,34.7830147,-92.4614383,http://www.redfin.com/AR/Little-Rock/9-La-Marche-Ln-72223/home/95329456
126,127,Single Family Residential,16 Blue Ridge Cir,Little Rock,AR,72207,699000,3,2.0,3220,15681,1956,0,193524,large,32.0,90.1,58.1,34.778042,-92.329712,http://www.redfin.com/AR/Little-Rock/16-Blue-Ridge-Cir-72207/home/82918724
127,128,Single Family Residential,2120 West Rd,Little Rock,AR,72207,235000,3,2.0,1300,18730,1955,0,193524,large,32.0,90.1,58.1,34.772177,-92.349124,http://www.redfin.com/AR/Little-Rock/2120-W-Rd-72207/home/81392304
128,129,Single Family Residential,71 Hallen Ct,Little Rock,AR,72223,1200000,4,4.0,4737,13503,2018,300,193524,large,32.0,90.1,58.1,34.7783718,-92.4814878,http://www.redfin.com/AR/Little-Rock/71-Hallen-Ct-72223/home/112365078
129,130,Single Family Residential,2606 Sweetgrass Dr,Little Rock,AR,72211,350000,4,3.5,3228,10018,2004,44,193524,large,32.0,90.1,58.1,34.7316104,-92.4217398,http://www.redfin.com/AR/Little-Rock/2606-Sweetgrass-Dr-72211/home/95329214
130,131,Single Family Residential,806 Hall Dr,Little Rock,AR,72205,249900,3,2.0,2148,12196,1961,0,193524,large,32.0,90.1,58.1,34.759242799999996,-92.348862,http://www.redfin.com/AR/Little-Rock/806-Hall-Dr-72205/home/82883571
131,132,Single Family Residential,1802 River Heights Dr,Little Rock,AR,72202,450000,3,2.5,2875,8276,1996,151,193524,large,32.0,90.1,58.1,34.7676534,-92.30587259999999,http://www.redfin.com/AR/Little-Rock/1802-River-Heights-Dr-72202/home/95381303
132,133,Vacant Land,10 Erving Cv,Little Rock,AR,72204,25000,0,0.0,0,12632,unknown,0,193524,large,32.0,90.1,58.1,34.7285379,-92.3749735,http://www.redfin.com/AR/Little-Rock/10-Erving-Cv-72204/home/81414361
133,134,Vacant Land,8 Erving Cv,Little Rock,AR,72204,25000,0,0.0,0,7405,unknown,0,193524,large,32.0,90.1,58.1,34.728784000000005,-92.3749902,http://www.redfin.com/AR/Little-Rock/8-Erving-Cv-72204/home/81414360
134,135,Vacant Land,9 Erving Cv,Little Rock,AR,72204,25000,0,0.0,0,13068,unknown,0,193524,large,32.0,90.1,58.1,34.7285438,-92.3743584,http://www.redfin.com/AR/Little-Rock/9-Erving-Cv-72204/home/81414363
135,136,Single Family Residential,3 Noyant Ct,Little Rock,AR,72223,544900,4,4.0,4874,33105,2003,49,193524,large,32.0,90.1,58.1,34.784138899999995,-92.46022140000001,http://www.redfin.com/AR/Little-Rock/3-Noyant-Ct-72223/home/81409267
136,137,Single Family Residential,7718 Flintridge Rd,Little Rock,AR,72210,675000,5,4.5,4594,283140,1997,0,193524,large,32.0,90.1,58.1,34.6823679,-92.411804,http://www.redfin.com/AR/Little-Rock/7718-Flintridge-Rd-72210/home/95349877
137,138,Single Family Residential,11040 Rivercrest,Little Rock,AR,72212,749900,4,2.5,3213,20037,1978,0,193524,large,32.0,90.1,58.1,34.799773200000004,-92.3950455,http://www.redfin.com/AR/Little-Rock/11040-Rivercrest-Dr-72212/home/81390633
138,139,Townhouse,2200 Andover Ct #1002,Little Rock,AR,72227,165000,3,2.5,1540,0,1983,319,193524,large,32.0,90.1,58.1,34.7747191,-92.3660425,http://www.redfin.com/AR/Little-Rock/2200-Andover-Ct-72227/unit-1002/home/81415195
139,140,Single Family Residential,8819 Mayflower Rd,Little Rock,AR,72205,130000,3,1.5,1250,9583,1960,0,193524,large,32.0,90.1,58.1,34.7499829,-92.37319620000001,http://www.redfin.com/AR/Little-Rock/8819-Mayflower-Rd-72205/home/95342536
140,141,Single Family Residential,45 Commentry Dr,Little Rock,AR,72223,444700,4,4.5,3232,10890,2019,21,193524,large,32.0,90.1,58.1,34.8142812,-92.51788549999999,http://www.redfin.com/AR/Little-Rock/45-Commentry-Dr-72223/home/81411323
141,142,Single Family Residential,1600 W 19th St,Little Rock,AR,72202,205000,3,2.5,2068,6969,1940,0,193524,large,32.0,90.1,58.1,34.7312963,-92.29088990000001,http://www.redfin.com/AR/Little-Rock/1600-W-19th-St-72202/home/95324002
142,143,Condo/Co-op,412 Chenal Woods Dr #311,Little Rock,AR,72223,325000,2,2.0,1271,0,2014,356,193524,large,32.0,90.1,58.1,34.770923100000005,-92.4606579,http://www.redfin.com/AR/Little-Rock/412-72223/unit-311/home/172606220
143,144,Single Family Residential,5 Farnham Loop,Little Rock,AR,72223,645000,5,4.5,5169,26136,2006,35,193524,large,32.0,90.1,58.1,34.7913198,-92.4548131,http://www.redfin.com/AR/Little-Rock/5-Farnham-Loop-72223/home/82869353
144,145,Single Family Residential,1424 Reservoir,Little Rock,AR,72227,140000,4,2.0,1739,9583,1973,0,193524,large,32.0,90.1,58.1,34.7657006,-92.3763101,http://www.redfin.com/AR/Little-Rock/1424-Reservoir-Rd-72227/home/95339643
145,146,Single Family Residential,3 Benham,Little Rock,AR,72210,294900,3,2.5,2613,10454,2009,6,193524,large,32.0,90.1,58.1,34.6883323,-92.42104499999999,http://www.redfin.com/AR/Little-Rock/3-Benham-Ln-72210/home/82931710
146,147,Single Family Residential,19618 Hunters Woods,Little Rock,AR,72210,312000,4,3.5,3360,22651,1985,45,193524,large,32.0,90.1,58.1,34.6574727,-92.4420482,http://www.redfin.com/AR/Little-Rock/19618-Hunters-Woods-Dr-72210/home/82896078
147,148,Vacant Land,4423 Lorance Dr,Little Rock,AR,72206,81500,0,0.0,0,130680,unknown,0,193524,large,32.0,90.1,58.1,34.5669096,-92.33296740000002,http://www.redfin.com/AR/Little-Rock/4423-Lorance-Dr-72206/home/81474857
148,149,Single Family Residential,35 Marchwood Cv,Little Rock,AR,72210,399900,4,3.5,3400,10454,2020,8,193524,large,32.0,90.1,58.1,34.687096999999994,-92.4206729,http://www.redfin.com/AR/Little-Rock/35-Marchwood-Cv-72210/home/95358239
149,150,Single Family Residential,1 Lenon Dr,Little Rock,AR,72207,499000,4,3.0,3106,23522,1956,0,193524,large,32.0,90.1,58.1,34.764760200000005,-92.3412127,http://www.redfin.com/AR/Little-Rock/1-Lenon-Dr-72207/home/82940563
150,151,Single Family Residential,24 Glendale Dr,Little Rock,AR,72209,72000,3,1.0,988,0,1970,0,193524,large,32.0,90.1,58.1,34.694386,-92.35922059999999,http://www.redfin.com/AR/Little-Rock/24-Glendale-Dr-72209/home/81398906
151,152,Condo/Co-op,"315 Rock, #1704",Little Rock,AR,72202,285000,1,1.0,823,0,2009,346,193524,large,32.0,90.1,58.1,34.7452442,-92.2669651,http://www.redfin.com/AR/Little-Rock/315-Rock-St-72202/unit-1704/home/82845931
152,153,Vacant Land,323 N Smt,Little Rock,AR,72205,140000,0,0.0,0,0,unknown,0,193524,large,32.0,90.1,58.1,34.753515500000006,-92.2937261,http://www.redfin.com/AR/Little-Rock/323-N-Summit-St-72205/home/102281752
153,154,Condo/Co-op,301 #410 Dr Unit Kings Row 410,Little Rock,AR,72207,132000,2,2.0,1081,0,1980,15,193524,large,32.0,90.1,58.1,34.7791669,-92.3468195,http://www.redfin.com/AR/Little-Rock/301-410-DR-72207/unit-Kings-Row-410/home/172577128
154,155,Condo/Co-op,115 Vertical Lofts Dr,Little Rock,AR,72201,269000,3,1.5,2530,3049,2008,0,193524,large,32.0,90.1,58.1,34.750915,-92.28483,http://www.redfin.com/AR/Little-Rock/115-Vertical-Lofts-Dr-72201/home/82152581
155,156,Single Family Residential,122 Wellington Plantation Ln,Little Rock,AR,72211,534900,4,4.5,4349,15245,2005,38,193524,large,32.0,90.1,58.1,34.770945399999995,-92.44283979999999,http://www.redfin.com/AR/Little-Rock/122-Wellington-Plantation-Ln-72211/home/81409482
156,157,Single Family Residential,3722 Foxcroft Rd,Little Rock,AR,72227,324900,3,2.5,3138,10454,1994,0,193524,large,32.0,90.1,58.1,34.7859744,-92.3672875,http://www.redfin.com/AR/Little-Rock/3722-Foxcroft-Rd-72227/home/81392229
157,158,Single Family Residential,21 Eagle Talon Cv,Little Rock,AR,72211,412999,5,3.5,3509,12196,2007,45,193524,large,32.0,90.1,58.1,34.733407,-92.4159887,http://www.redfin.com/AR/Little-Rock/21-Eagle-Talon-Cv-72211/home/82893295
158,159,Single Family Residential,7106 Morgan Cemetery Rd,Little Rock,AR,72223,889900,5,3.5,5104,107157,2009,0,193524,large,32.0,90.1,58.1,34.817371,-92.508025,http://www.redfin.com/AR/Little-Rock/7106-Morgan-Cemetary-Rd-72223/home/81420198
159,160,Single Family Residential,209 Barton St,Little Rock,AR,72205,114500,3,1.0,1630,0,unknown,0,193524,large,32.0,90.1,58.1,34.7487372,-92.29741159999999,http://www.redfin.com/AR/Little-Rock/209-Barton-St-72205/home/95320047
160,161,Single Family Residential,3115 Wynne Dr,Little Rock,AR,72204,85000,4,1.5,1309,6534,1963,0,193524,large,32.0,90.1,58.1,34.7243253,-92.3617552,http://www.redfin.com/AR/Little-Rock/3115-Wynne-Dr-72204/home/95346134
161,162,Single Family Residential,811 N Bryan St,Little Rock,AR,72205,195000,3,2.0,2073,8276,1962,0,193524,large,32.0,90.1,58.1,34.75950170000001,-92.35304740000001,http://www.redfin.com/AR/Little-Rock/811-N-Bryan-St-72207/home/82932687
162,163,Single Family Residential,806 Parkway Pl,Little Rock,AR,72211,159900,3,2.0,1599,0,1988,0,193524,large,32.0,90.1,58.1,34.747597,-92.4249823,http://www.redfin.com/AR/Little-Rock/806-Parkway-Pl-Dr-72211/home/82960695
163,164,Single Family Residential,1106 N Mellon St,Little Rock,AR,72207,179000,3,2.0,1500,8276,1960,0,193524,large,32.0,90.1,58.1,34.762004299999994,-92.3521958,http://www.redfin.com/AR/Little-Rock/1106-Mellon-St-72207/home/82863702
164,165,Single Family Residential,8 Keswick Cv,Little Rock,AR,72212,305000,3,2.5,3070,15245,1985,20,193524,large,32.0,90.1,58.1,34.770863899999995,-92.42201,http://www.redfin.com/AR/Little-Rock/8-Keswick-Cv-72212/home/82915228
165,166,Single Family Residential,311 Ensbury Dr,Little Rock,AR,72223,649900,4,4.5,3948,0,2020,44,193524,large,32.0,90.1,58.1,34.7768313,-92.48390690000001,http://www.redfin.com/AR/Little-Rock/311-Ensbury-Dr-72223/home/144570573
166,167,Single Family Residential,1724 Charlotte Ct,Little Rock,AR,72204,110000,3,2.0,1320,13503,1979,0,193524,large,32.0,90.1,58.1,34.7361928,-92.34379440000001,http://www.redfin.com/AR/Little-Rock/1724-Charlotte-Ct-72204/home/81396741
167,168,Single Family Residential,9 Bristol Ct,Little Rock,AR,72211,349900,3,2.5,2835,0,2009,38,193524,large,32.0,90.1,58.1,34.770475899999994,-92.44367009999999,http://www.redfin.com/AR/Little-Rock/9-Bristol-Ct-72211/home/95344940
168,169,Single Family Residential,2611 Creekside,Little Rock,AR,72211,206900,3,2.0,1636,7405,1994,0,193524,large,32.0,90.1,58.1,34.7299081,-92.40632149999999,http://www.redfin.com/AR/Little-Rock/2611-Creekside-Dr-72211/home/95344225
169,170,Single Family Residential,8 Roane Cir,Little Rock,AR,72204,117000,3,2.0,1250,22651,1962,0,193524,large,32.0,90.1,58.1,34.733925799999994,-92.3494979,http://www.redfin.com/AR/Little-Rock/8-Roane-Cir-72204/home/81420197
170,171,Single Family Residential,15 Ridgeview Ct,Little Rock,AR,72227,624900,4,3.5,3919,41382,1993,83,193524,large,32.0,90.1,58.1,34.780699799999994,-92.3690803,http://www.redfin.com/AR/Little-Rock/15-Ridgeview-Ct-72227/home/95336799
171,172,Single Family Residential,9 Frecourt Ln,Little Rock,AR,72223,515000,5,3.5,4362,0,2001,32,193524,large,32.0,90.1,58.1,34.783089000000004,-92.4652439,http://www.redfin.com/AR/Little-Rock/9-Frecourt-Ln-72223/home/82946006
172,173,Condo/Co-op,300 E Third #801,Little Rock,AR,72201,510000,2,2.5,1863,0,2007,858,193524,large,32.0,90.1,58.1,34.7460626,-92.2677324,http://www.redfin.com/AR/Little-Rock/300-E-3rd-St-72201/unit-801/home/81415458
173,174,Single Family Residential,1016 N Monroe St,Little Rock,AR,72205,282500,3,2.0,1544,6969,1930,0,193524,large,32.0,90.1,58.1,34.7608249,-92.327984,http://www.redfin.com/AR/Little-Rock/1016-N-Monroe-St-72205/home/95382549
174,175,Vacant Land,Bandy Rd,Little Rock,AR,72223,149000,0,0.0,0,435600,unknown,0,193524,large,32.0,90.1,58.1,34.799882000000004,-92.587474,http://www.redfin.com/AR/LITTLE-ROCK/BANDY-RD-72223/home/95355828
175,176,Single Family Residential,7 Holly Springs Ct,Little Rock,AR,72212,419900,4,2.5,3418,14374,1977,0,193524,large,32.0,90.1,58.1,34.78648,-92.42507890000002,http://www.redfin.com/AR/Little-Rock/7-Holly-Spg-72212/home/95334503
176,177,Mobile/Manufactured Home,3701 Charleston Cv,Little Rock,AR,72206,75000,3,2.0,1512,37026,2002,0,193524,large,32.0,90.1,58.1,34.5844012,-92.3247622,http://www.redfin.com/AR/Little-Rock/3701-Charleston-Cv-72206/home/82985835
177,178,Single Family Residential,2401 Peach Tree Dr,Little Rock,AR,72211,205000,4,2.5,2160,9147,1979,0,193524,large,32.0,90.1,58.1,34.732845700000006,-92.40069390000001,http://www.redfin.com/AR/Little-Rock/2401-Peach-Tree-Dr-72211/home/82887107
178,179,Single Family Residential,3 Longview Cv,Little Rock,AR,72212,488900,4,3.5,4101,17424,1988,0,193524,large,32.0,90.1,58.1,34.7900073,-92.42986590000001,http://www.redfin.com/AR/Little-Rock/3-Longview-Cv-72212/home/95334820
179,180,Single Family Residential,48 Fontenay Cir,Little Rock,AR,72223,995000,4,3.5,6043,35719,1994,82,193524,large,32.0,90.1,58.1,34.7678516,-92.46802590000001,http://www.redfin.com/AR/Little-Rock/48-Fontenay-Cir-72223/home/95363244
180,181,Vacant Land,4922 Stonewall,Little Rock,AR,72207,805000,0,0.0,0,15681,unknown,0,193524,large,32.0,90.1,58.1,34.7712255,-92.3279208,http://www.redfin.com/AR/Little-Rock/4922-Stonewall-Rd-72207/home/83016751
181,182,Single Family Residential,5618 Greenwood Acres Blvd,Little Rock,AR,72204,169000,3,2.0,1810,7840,2009,0,193524,large,32.0,90.1,58.1,34.692577,-92.383815,http://www.redfin.com/AR/Little-Rock/5618-Greenwood-Acres-Blvd-72204/home/95358200
182,183,Single Family Residential,29 Lendl Loop,Little Rock,AR,72210,175000,3,2.0,1888,10454,1985,45,193524,large,32.0,90.1,58.1,34.6666036,-92.429171,http://www.redfin.com/AR/Little-Rock/29-Lendl-Loop-72210/home/81400955
183,184,Single Family Residential,117 Willow Point Dr,Little Rock,AR,72223,289900,3,2.0,1800,6969,2020,15,193524,large,32.0,90.1,58.1,34.752149700000004,-92.45901090000001,http://www.redfin.com/AR/Little-Rock/117-Willow-Point-Dr-72223/home/172525796
184,185,Single Family Residential,103 Deauville Dr,Little Rock,AR,72223,699000,4,4.5,4451,17424,2007,100,193524,large,32.0,90.1,58.1,34.787684399999996,-92.4768365,http://www.redfin.com/AR/Little-Rock/103-Deauville-Dr-72223/home/82830611
185,186,Vacant Land,10300 Woodbridge,Little Rock,AR,72209,7500,0,0.0,0,8276,unknown,0,193524,large,32.0,90.1,58.1,34.657109999999996,-92.3715287,http://www.redfin.com/AR/Little-Rock/10300-Woodbridge-Dr-72209/home/82898698
186,187,Single Family Residential,6 Redcoat Ln,Little Rock,AR,72227,539000,4,2.5,4132,14810,1969,0,193524,large,32.0,90.1,58.1,34.7813083,-92.3666128,http://www.redfin.com/AR/Little-Rock/6-Redcoat-Ln-72227/home/81392445
187,188,Single Family Residential,419 Beechwood,Little Rock,AR,72205,219900,2,1.0,1100,6969,1950,0,193524,large,32.0,90.1,58.1,34.75513170000001,-92.3235681,http://www.redfin.com/AR/Little-Rock/419-Beechwood-St-72205/home/82905858
188,189,Single Family Residential,29 Glasgow Ct,Little Rock,AR,72211,375000,4,3.0,3466,0,2007,40,193524,large,32.0,90.1,58.1,34.767439700000004,-92.4440358,http://www.redfin.com/AR/Little-Rock/29-Glasgow-Ct-72211/home/82834927
189,190,Single Family Residential,14 Woodberry Rd,Little Rock,AR,72212,375000,5,2.5,3188,14374,1977,0,193524,large,32.0,90.1,58.1,34.7822594,-92.42370849999999,http://www.redfin.com/AR/Little-Rock/14-Woodberry-Rd-72212/home/82968530
190,191,Single Family Residential,11923 Fairway Dr,Little Rock,AR,72212,845500,4,4.5,5050,0,1981,0,193524,large,32.0,90.1,58.1,34.7810414,-92.40775179999999,http://www.redfin.com/AR/Little-Rock/11923-Fairway-Dr-72212/home/81391484
191,192,Vacant Land,1900 S Woodrow St,Little Rock,AR,72206,6900,0,0.0,0,4356,unknown,0,193524,large,32.0,90.1,58.1,34.733546999999994,-92.306289,http://www.redfin.com/AR/Little-Rock/1900-S-Woodrow-St-72204/home/81420665
192,193,Vacant Land,2322 S Schiller St,Little Rock,AR,72206,11900,0,0.0,0,6534,unknown,0,193524,large,32.0,90.1,58.1,34.7266849,-92.2967677,http://www.redfin.com/AR/Little-Rock/2322-S-Schiller-St-72206/home/81420640
193,194,Vacant Land,1115 W 34th St,Little Rock,AR,72206,11900,0,0.0,0,6969,unknown,0,193524,large,32.0,90.1,58.1,34.715296,-92.287825,http://www.redfin.com/AR/Little-Rock/1115-W-34th-St-72206/home/81419899
194,195,Vacant Land,2113 S Martin St,Little Rock,AR,72206,24900,0,0.0,0,10018,unknown,0,193524,large,32.0,90.1,58.1,34.731631,-92.31138299999999,http://www.redfin.com/AR/Little-Rock/2113-S-Martin-St-72204/home/81420656
