PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,2799 W First Ave,North Pole,AK,99705,350000,3,2,1853,22630,2020,0,http://www.redfin.com/AK/North-Pole/2799-1st-Ave-99705/home/172348065,64.7546913,-147.3675959
Single Family Residential,2789 W Third Ave,North Pole,AK,99705,391000,4,3,2000,22630,2020,0,http://www.redfin.com/AK/North-Pole/2789-W-Third-Ave-99705/home/172347850,64.7525837,-147.3581048
Single Family Residential,1680 Midland St,North Pole,AK,99705,330000,3,3,2,42592,2006,0,http://www.redfin.com/AK/North-Pole/1680-Midland-St-99705/home/104621619,64.792426,-147.536237
Single Family Residential,2029/2037 Marble Ct,North Pole,AK,99705,495000,3,3,2256,101236,1989,0,http://www.redfin.com/AK/North-Pole/2037-Marble-Ct-99705/home/172210131,64.7758812,-147.2505594
Single Family Residential,2252 Mavencamp Cir,North Pole,AK,99705,275000,3,2,1144,45912,1985,0,http://www.redfin.com/AK/North-Pole/2252-Mavencamp-Cir-99705/home/104643130,64.766242,-147.2363165
Single Family Residential,824 Marquette Loop Loop,North Pole,AK,99705,234750,3,2,1302,6460,2007,0,http://www.redfin.com/AK/North-Pole/824-Marquette-Loop-99705/home/104692312,64.7457188,-147.3607625
Single Family Residential,L11 BC Therron St,North Pole,AK,99705,306500,3,3,1511,25640,2020,0,http://www.redfin.com/AK/North-Pole/L11-BC-Therron-St-99705/home/172209910,64.7520962,-147.3746127
Single Family Residential,3055 Erna Ct,North Pole,AK,99705,139000,3,2,1376,52549,2003,0,http://www.redfin.com/AK/North-Pole/3055-Erna-Ct-99705/home/104594431,64.730074,-147.2659199
Single Family Residential,1300 Carat Loop,North Pole,AK,99705,238750,3,2,1083,57642,2008,0,http://www.redfin.com/AK/North-Pole/1300-Carat-Loop-99705/home/104593453,64.808743,-147.4449541
Single Family Residential,1935 Jupiter Dr,North Pole,AK,99705,175000,2,1,672,53230,2004,0,http://www.redfin.com/AK/North-Pole/1935-Jupiter-Dr-99705/home/104643324,64.7803651,-147.3026808
Single Family Residential,2590 Rachel Ct,North Pole,AK,99705,282500,3,3,2312,43090,1985,0,http://www.redfin.com/AK/North-Pole/2590-Rachel-Ct-99705/home/104566826,64.751351,-147.3018859
Single Family Residential,2081 Loose Moose Loop,North Pole,AK,99705,389900,4,2,2400,40075,1975,0,http://www.redfin.com/AK/North-Pole/2081-Loose-Moose-Loop-99705/home/104594637,64.834724,-147.470183
Single Family Residential,2776 W Fourth Ave,North Pole,AK,99705,466000,4,3,2690,22630,2020,0,http://www.redfin.com/AK/North-Pole/2776-W-4th-Ave-99705/home/172232258,64.7516806,-147.3654922
Single Family Residential,1187 Wintergreen Ln,North Pole,AK,99705,199900,4,2,1476,51401,1973,0,http://www.redfin.com/AK/North-Pole/1187-Wintergreen-Ln-99705/home/104661862,64.8145624,-147.3858863
Single Family Residential,3463 Plack Rd,North Pole,AK,99705,69900,2,1,1463,43560,1958,0,http://www.redfin.com/AK/North-Pole/3463-Plack-Rd-99705/home/104700818,64.7765839,-147.2912734
Single Family Residential,2780 W Third Ave,North Pole,AK,99705,416000,3,3,2132,22630,2020,0,http://www.redfin.com/AK/North-Pole/2780-W-Third-Ave-99705/home/172232099,64.7525837,-147.3581048
Single Family Residential,L17 Dallas Dr,North Pole,AK,99705,247500,3,2,1110,68694,2020,0,http://www.redfin.com/AK/Unknown/L17-Dallas-Dr-99705/home/172232081,64.7926627,-147.4163607
Single Family Residential,L8 BC Therron St,North Pole,AK,99705,346500,3,2,1926,27936,2020,0,http://www.redfin.com/AK/North-Pole/L8-BC-Therron-St-99705/home/172209520,64.7520962,-147.3746127
Single Family Residential,615 W Fourth Ave,North Pole,AK,99705,320000,3,3,1511,22630,2020,0,http://www.redfin.com/AK/North-Pole/615-W-4th-Ave-99705/home/168776360,64.751953,-147.369216
Single Family Residential,2766 W Third Ave,North Pole,AK,99705,306000,3,2,1410,22630,2020,0,http://www.redfin.com/AK/North-Pole/2766-W-Third-Ave-99705/home/172232051,64.7525837,-147.3581048
Single Family Residential,L4 Dallas Dr,North Pole,AK,99705,385000,3,3,2055,78539,2020,0,http://www.redfin.com/AK/Unknown/L4-Dallas-Dr-99705/home/172212217,64.7926627,-147.4163607
Single Family Residential,L2 Dallas Dr,North Pole,AK,99705,295000,3,2,1410,59982,2020,0,http://www.redfin.com/AK/Unknown/L2-Dallas-Dr-99705/home/172210617,64.7926627,-147.4163607
Single Family Residential,L10 BJ Fourth Ave,North Pole,AK,99705,376000,3,3,1850,22630,2020,0,http://www.redfin.com/AK/North-Pole/L10-BJ-4th-Ave-99705/home/172232049,64.7520451,-147.3494346
Single Family Residential,1517 Tramon Ave,North Pole,AK,99705,120000,3,2,1612,1612,1985,0,http://www.redfin.com/AK/North-Pole/1517-Tramon-Ave-99705/home/104683356,64.8221936,-147.4951058
Single Family Residential,3445 Jeremy Ln,North Pole,AK,99705,274900,6,4,2464,45738,1982,0,http://www.redfin.com/AK/North-Pole/3445-Jeremy-Ln-99705/home/104644535,64.752931,-147.293367
Single Family Residential,410 N Freeman Rd,North Pole,AK,99705,250000,2,1,1332,1590375,1999,0,http://www.redfin.com/AK/North-Pole/410-N-Freeman-Rd-99705/home/172187920,64.8509289,-147.338234
Single Family Residential,12034 E Quarterstrap Cir,Palmer,AK,99645,385000,4,2,1901,40075,2016,0,http://www.redfin.com/AK/Palmer/12034-E-Quarterstrap-Cir-99645/home/135554539,61.6560672,-149.1479395
Single Family Residential,5224 S Sisters St,Palmer,AK,99645,375355,4,2,1831,43560,2020,0,http://www.redfin.com/AK/Palmer/5224-S-Sisters-St-99645/home/172686659,61.524249,-149.0739548
Single Family Residential,8054 S Bending Birch Cir,Palmer,AK,99645,75000,3,2,1440,22216,2002,0,http://www.redfin.com/AK/Palmer/8054-S-Bending-Birch-Cir-99645/home/134281220,61.4880227,-149.1171111
Single Family Residential,12001 E Helen Dr,Palmer,AK,99645,675000,3,2,2280,389426,1999,0,http://www.redfin.com/AK/Palmer/12001-E-Helen-Dr-99645/home/134560364,61.58771,-149.1467965
Single Family Residential,1205 Beylund Loop,Palmer,AK,99645,335000,4,3,2376,7840,1998,0,http://www.redfin.com/AK/Palmer/1205-Beylund-99645/home/134991570,61.6099268,-149.1383865
Single Family Residential,11844 E Yarrow Rd,Palmer,AK,99645,54900,1,,232,41382,2015,0,http://www.redfin.com/AK/Palmer/11844-E-Yarrow-Rd-99645/home/134802250,61.6765056,-149.1522788
Single Family Residential,7400 E Waldron Cove Ct,Palmer,AK,99645,395000,4,3,2458,45738,1997,0,http://www.redfin.com/AK/Palmer/7400-Waldron-Cove-Ct-99645/home/134628931,61.6035769,-149.2640329
Single Family Residential,445 N Alaska St,Palmer,AK,99645,265000,4,2,1786,9147,1972,0,http://www.redfin.com/AK/Palmer/445-N-Alaska-St-99645/home/134332443,61.6116225,-149.1139667
Single Family Residential,3351 N Seagull Dr,Palmer,AK,99645,320000,4,2,1750,40946,1983,0,http://www.redfin.com/AK/Palmer/3351-Seagull-Dr-99645/home/166749492,61.6163889,-149.20586
Single Family Residential,8850 N Simineo Cir,Palmer,AK,99645,2500000,3,3,3854,13721400,1998,0,http://www.redfin.com/AK/Palmer/8850-N-Simineo-Cir-99645/home/172194466,61.6844126,-149.2971983
Single Family Residential,5289 S Sisters St,Palmer,AK,99645,392500,4,3,2079,41382,2021,0,http://www.redfin.com/AK/Palmer/5289-S-Sisters-St-99645/home/172606271,61.524249,-149.0739548
Single Family Residential,1370 S Ochre Dr,Palmer,AK,99645,418900,5,4,2408,22651,1997,0,http://www.redfin.com/AK/Palmer/1370-S-Ochre-Dr-99645/home/134946427,61.569615,-149.157605
Single Family Residential,8193 N Mohawk St,Palmer,AK,99645,274175,3,2,1430,40510,2020,0,http://www.redfin.com/AK/Palmer/8193-N-Mohawk-St-99645/home/172211226,61.6763679,-149.1155459
Single Family Residential,7448 N Nugget Cir,Palmer,AK,99645,483000,4,3,3030,49658,2017,0,http://www.redfin.com/AK/Palmer/7448-N-Nugget-Cir-99645/home/134359477,61.6683236,-149.2291586
Single Family Residential,13442 Cayuga Ave,Palmer,AK,99645,249000,3,2,1220,46174,2020,0,http://www.redfin.com/AK/Palmer/13442-Cayuga-AVE-99645/home/172520959,61.599415,-149.1146334
Single Family Residential,L13 B3 N Onondaga St,Palmer,AK,99645,249000,3,2,1220,45302,2020,0,http://www.redfin.com/AK/Palmer/L13-B3-N-Onondaga-ST-99645/home/172531215,61.599415,-149.1146334
Single Family Residential,8231 N Mohawk St,Palmer,AK,99645,334500,3,2,1772,40511,2020,0,http://www.redfin.com/AK/Palmer/8231-N-Mohawk-St-99645/home/172520935,61.6768321,-149.1154769
Single Family Residential,13400 E Cayuga Ave,Palmer,AK,99645,264500,3,2,1409,46173,2020,0,http://www.redfin.com/AK/Palmer/13400-E-Cayuga-Ave-99645/home/172531161,61.6771901,-149.110818
Single Family Residential,1262 E Esty Dr,Palmer,AK,99645,390000,4,3,2037,20037,2020,0,http://www.redfin.com/AK/Palmer/1262-E-Esty-Dr-99645/home/172212322,61.5901981,-149.1400467
Single Family Residential,17192 E Three Sisters Dr,Palmer,AK,99645,450000,4,3,3324,217800,1983,0,http://www.redfin.com/AK/Palmer/17192-E-3-Sisters-Dr-99645/home/134974383,61.576995,-149.01843
Single Family Residential,13902 E River Vista Cir,Palmer,AK,99645,1300000,4,3,6078,37897,2017,0,http://www.redfin.com/AK/Palmer/13902-E-River-Vista-Cir-99645/home/134798734,61.5633235,-149.1003495
Single Family Residential,1673 N Vroman Dr,Palmer,AK,99645,448000,5,3,2427,43560,2020,0,http://www.redfin.com/AK/Palmer/1673-N-Vroman-Dr-99645/home/172403460,61.598198,-149.2301117
Single Family Residential,430 E Falcon Ct,Palmer,AK,99645,268000,3,2,1984,14374,1984,0,http://www.redfin.com/AK/Palmer/430-Falcon-Ct-99645/home/134562367,61.6145071,-149.1058003
Single Family Residential,13402 E Constitution Dr,Palmer,AK,99645,214700,3,1,1058,21780,2019,0,http://www.redfin.com/AK/Palmer/13402-Constitution-Dr-99645/home/134592684,61.4893868,-149.1165403
Single Family Residential,546 N Chugach St,Palmer,AK,99645,260000,3,2,1908,20908,1978,0,http://www.redfin.com/AK/Palmer/546-N-Chugach-St-99645/home/134455599,61.6134747,-149.111026
Single Family Residential,13368 E Cayuga Ave,Palmer,AK,99645,310399,3,2,1507,57499,2020,0,http://www.redfin.com/AK/Palmer/13368-E-Cayuga-Ave-99645/home/172232857,61.6771452,-149.111652
Single Family Residential,13336 E Cayuga Ave,Palmer,AK,99645,289699,3,2,1430,57499,2020,0,http://www.redfin.com/AK/Palmer/13336-E-Cayuga-Ave-99645/home/172232856,61.6771638,-149.1124631
Single Family Residential,13304 E Cayuga Ave,Palmer,AK,99645,325925,3,2,1507,57499,2020,0,http://www.redfin.com/AK/Palmer/13304-E-Cayuga-Ave-99645/home/172232855,61.6771603,-149.1132601
Single Family Residential,7243 N Raleigh Hills St,Palmer,AK,99645,399900,4,3,2080,40076,2020,0,http://www.redfin.com/AK/Palmer/7243-N-Raleigh-Hills-St-99645/home/172232849,61.6634586,-149.2391395
Single Family Residential,14802 E Lydia Cir,Palmer,AK,99645,375000,3,2,1924,40075,2020,0,http://www.redfin.com/AK/Palmer/14802-E-Lydia-CIR-99645/home/172232783,61.522324,-149.075006
Single Family Residential,15310 E John King Cir,Palmer,AK,99645,520000,4,3,2197,65134,2020,0,http://www.redfin.com/AK/Palmer/15310-E-John-King-Cir-99645/home/135542949,61.5313012,-149.0667251
Single Family Residential,437 E Auklet Ave,Palmer,AK,99645,160000,2,1,1362,13939,1960,0,http://www.redfin.com/AK/Palmer/437-E-Auklet-Ave-99645/home/134484079,61.6077277,-149.1061677
Single Family Residential,8501 E Amazing View Cir,Palmer,AK,99645,439699,3,2,1878,40075,2020,0,http://www.redfin.com/AK/Palmer/8501-E-Amazing-View-CIR-99645/home/172232708,61.663626,-149.237335
Single Family Residential,211 S Bailey St,Palmer,AK,99645,276900,4,3,2072,12632,1955,0,http://www.redfin.com/AK/Palmer/211-S-Bailey-St-99645/home/134441868,61.6054495,-149.1160963
Single Family Residential,8328 N Onondaga St,Palmer,AK,99645,289000,3,2,1593,41817,2020,0,http://www.redfin.com/AK/Palmer/8328-N-Onondaga-St-99645/home/172231671,61.6762396,-149.1064628
Single Family Residential,8364 N Onondaga St,Palmer,AK,99645,320000,3,2,1745,41817,2020,0,http://www.redfin.com/AK/Palmer/8364-N-Onondaga-St-99645/home/172231672,61.6762371,-149.1055668
Single Family Residential,8211 N Onondaga St,Palmer,AK,99645,350000,4,2,1952,43124,2020,0,http://www.redfin.com/AK/Palmer/8211-N-Onondaga-St-99645/home/172231663,61.6756052,-149.1094591
Single Family Residential,10475 Mystic View Cir,Palmer,AK,99645,519900,4,3,2474,45910,2020,0,http://www.redfin.com/AK/Butte/10475-S-Aurora-View-Cir-99645/home/172528466,61.535548,-148.9911833
Single Family Residential,17807 E Plumley Rd,Palmer,AK,99645,297000,3,2,1428,46173,2020,0,http://www.redfin.com/AK/Palmer/17807-E-Plumley-Rd-99645/home/172212289,61.542047,-149.0020248
Single Family Residential,7880 E Cottrell-Campus Dr,Palmer,AK,99645,699000,3,4,5416,131551,1997,0,http://www.redfin.com/AK/Palmer/7880-E-Cottrell-Campus-Dr-99645/home/134547486,61.5752581,-149.2530424
Single Family Residential,220 S Alaska St,Palmer,AK,99645,187000,3,2,1632,6098,1950,0,http://www.redfin.com/AK/Palmer/220-S-Alaska-St-99645/home/134904880,61.6053089,-149.1151281
Single Family Residential,5288 S Sisters St,Palmer,AK,99645,374000,4,2,1772,46173,2020,0,http://www.redfin.com/AK/Palmer/5288-S-Sisters-St-99645/home/172232627,61.524249,-149.0739548
Single Family Residential,3548 N Arabian Ln,Palmer,AK,99645,585000,4,5,5948,87556,2001,0,http://www.redfin.com/AK/Palmer/3548-N-Arabian-Ln-99645/home/134798342,61.6124911,-149.1811032
Single Family Residential,14234 E River Bend Cir,Palmer,AK,99645,679000,4,4,4169,40510,2011,0,http://www.redfin.com/AK/Palmer/14234-E-River-Bend-Cir-99645/home/134798780,61.5667429,-149.0963027
Single Family Residential,231 E Eagle Ave,Palmer,AK,99645,280000,3,3,1391,7405,2020,0,http://www.redfin.com/AK/Palmer/231-E-Eagle-Ave-99645/home/172213055,61.6141366,-149.1118507
Single Family Residential,7954 E Downstream Dr,Palmer,AK,99645,475000,4,3,2495,22216,2020,0,http://www.redfin.com/AK/Palmer/7954-E-Downstream-Dr-99645/home/172232510,61.586866,-149.2500837
Single Family Residential,6953 N Polar Lights Dr,Palmer,AK,99645,369900,3,2,1980,40511,2020,0,http://www.redfin.com/AK/Unknown/6953-Polar-Ln-99645/home/172232435,61.6151152,-149.2174508
Single Family Residential,115 Montgomery Way,Palmer,AK,99645,155000,3,1,960,8712,1960,0,http://www.redfin.com/AK/Palmer/115-Montgomery-Way-99645/home/134470822,61.6062635,-149.1251784
Single Family Residential,3728 N Diana Ave,Palmer,AK,99645,799000,4,4,2990,436471,2015,0,http://www.redfin.com/AK/Palmer/3728-Diana-Ave-99645/home/134826156,61.623908,-149.0625371
Single Family Residential,927 S Cobb St,Palmer,AK,99645,215000,2,1,1170,6098,1950,0,http://www.redfin.com/AK/Palmer/927-S-Cobb-St-99645/home/134510273,61.5979347,-149.1178856
Single Family Residential,2301 N Hemmer Rd,Palmer,AK,99645,775000,4,4,3700,409028,2008,0,http://www.redfin.com/AK/Palmer/2301-Hemmer-Rd-99645/home/134739283,61.605597,-149.14671
Single Family Residential,10703 S Old Glenn Hwy,Palmer,AK,99645,324900,9,4,3480,409464,1966,0,http://www.redfin.com/AK/Palmer/10703-S-Old-Glenn-Hwy-99645/home/172231680,61.4855805,-149.1159562
Single Family Residential,950 Snodgrass Dr,Palmer,AK,99645,2300000,29,24,10432,297079,1975,0,http://www.redfin.com/AK/Palmer/950-Snodgrass-Dr-99645/home/134427039,61.573363,-149.260915
Single Family Residential,1210 W Josselin Ln,Palmer,AK,99645,274500,4,2,1909,7405,2000,0,http://www.redfin.com/AK/Palmer/1210-Josselin-Ln-99645/home/134997089,61.5923958,-149.1382817
Single Family Residential,3020 Glenn Hwy,Palmer,AK,99645,474900,3,3,4600,189921,1977,0,http://www.redfin.com/AK/Palmer/3020-Glenn-Hwy-99645/home/134475082,61.6143975,-149.1197796
Single Family Residential,3001 N 49th State St,Palmer,AK,99645,365000,4,2,1694,42688,1986,4,http://www.redfin.com/AK/Palmer/3001-N-49th-State-St-99645/home/134219489,61.6140073,-149.2082717
Single Family Residential,8634 E Empire Cir,Palmer,AK,99645,575000,3,3,4522,57499,2000,6,http://www.redfin.com/AK/Palmer/Unknown-99645/home/134606208,61.601853,-149.233114
Single Family Residential,844 N Back Eddy Cir,Palmer,AK,99645,379990,4,3,2238,20908,2014,7,http://www.redfin.com/AK/Palmer/844-N-Back-Eddy-Cir-99645/home/134419558,61.5879097,-149.2576254
Single Family Residential,1859 N Citation Cir,Palmer,AK,99645,355000,4,3,2976,20037,2002,12,http://www.redfin.com/AK/Palmer/1859-N-Citation-Cir-99645/home/134850594,61.6010942,-149.1767046
Single Family Residential,1234 S Rebecca Dr,Palmer,AK,99645,255000,4,3,1680,20038,2001,25,http://www.redfin.com/AK/Palmer/1234-S-Rebecca-Dr-99645/home/134564901,61.5713395,-149.1575277
Single Family Residential,11559 E Annie Ln,Palmer,AK,99645,294900,4,3,1718,20037,2001,25,http://www.redfin.com/AK/Palmer/11559-E-Annie-Ln-99645/home/134794338,61.5733825,-149.160639
Single Family Residential,8300 N Memorable View Cir,Palmer,AK,99645,698000,4,3,3028,47044,2020,62,http://www.redfin.com/AK/Palmer/8300-N-Memorable-View-Cir-99645/home/172565238,61.6762838,-149.1853151
Single Family Residential,2215 S Austin Cir,Palmer,AK,99645,949900,3,6,6866,63597,2001,100,http://www.redfin.com/AK/Palmer/2215-S-Austin-Cir-99645/home/134320177,61.5580548,-149.1339914
Condo/Co-op,1860 N Monte Vista Dr Unit B,Palmer,AK,99645,189000,3,2,1288,435,2005,215,http://www.redfin.com/AK/Palmer/1860-N-Monte-Vista-Dr-99645/unit-B/home/134866447,61.6003786,-149.1623712
Single Family Residential,L4 Chrome Bay,Port Graham,AK,99603,199000,6,1,1600,192535,2009,0,http://www.redfin.com/AK/Port-Graham/L4-Chrome-Bay-99603/home/172194199,59.3513889,-151.8297222
Single Family Residential,318 Hillside Dr,Port Lions,AK,99550,269500,3,2,2189,13500,1965,0,http://www.redfin.com/AK/Port-Lions/318-Hillside-Dr-99550/home/104735751,57.866894,-152.8869771
Single Family Residential,124 Ptarmigan St,Port Lions,AK,99550,109900,3,3,2240,11550,1985,0,http://www.redfin.com/AK/Port-Lions/124-Ptarmigan-Dr-99550/home/104745467,57.866673,-152.893303
Single Family Residential,610 Main St,Port Lions,AK,99550,695000,4,5,3400,18213,1982,0,http://www.redfin.com/AK/Port-Lions/610-Main-St-99550/home/172188770,57.8655494,-152.8813301
Single Family Residential,6990 Harebell Ave,Salcha,AK,99714,210000,3,2,1200,134600,2005,0,http://www.redfin.com/AK/Salcha/6990-Harebell-AVE-99714/home/172231411,64.5610979,-146.9515854
Single Family Residential,6999 Harebell Ave,Salcha,AK,99714,64900,0,,1808,116305,2005,0,http://www.redfin.com/AK/Salcha/6999-Harebell-Ave-99714/home/172198985,64.413572,-146.930768
Single Family Residential,240 Fulmor Ave,Seldovia,AK,99663,123000,5,2,2592,14461,1967,0,http://www.redfin.com/AK/Seldovia/240-Fulmor-Ave-99663/home/133708501,59.4377629,-151.7113058
Single Family Residential,409 Spruce St,Seldovia,AK,99663,430000,4,3,2608,15681,1995,0,http://www.redfin.com/AK/Seldovia/409-Spruce-St-99663/home/133424394,59.4442063,-151.718558
Single Family Residential,2423 Barabara Creek Rd,Seldovia,AK,99663,178500,1,1,1008,134164,1994,0,http://www.redfin.com/AK/Unknown/2423-BARABARA-CREEK-RD-Unknown/home/133706753,59.480019,-151.64932
Single Family Residential,354 Illiamna Ct,Seldovia,AK,99663,247000,3,2,2621,13939,1929,0,http://www.redfin.com/AK/Seldovia/354-Illiamna-CT-99663/home/172207957,59.4426,-151.71811
Single Family Residential,2839 Jakolof Bay Rd,Seldovia,AK,99663,149900,3,2,1616,80586,2004,0,http://www.redfin.com/AK/Unknown/2839-JAKOLOF-BAY-RD-Unknown/home/133197853,59.470474,-151.654452
Single Family Residential,125 Augustine North Ave,Seldovia,AK,99663,345000,3,1,1666,62726,1970,0,http://www.redfin.com/AK/Seldovia/125-N-Augustine-Ave-99663/home/133330096,59.4343639,-151.7090381
Single Family Residential,221 Kachemak St,Seldovia,AK,99663,310000,3,3,1497,6098,1998,0,http://www.redfin.com/AK/Seldovia/221-Kachemak-St-99663/home/133197506,59.4373375,-151.7098486
Single Family Residential,261 Shoreline Dr,Seldovia,AK,99663,288500,3,2,1433,8276,1945,0,http://www.redfin.com/AK/Seldovia/261-Shoreline-Dr-99663/home/133424104,59.4393859,-151.7076361
Single Family Residential,215 Second Ave,Seward,AK,99664,165000,3,1,1431,6098,1940,0,http://www.redfin.com/AK/Seward/215-Second-Ave-99664/home/133609143,60.1017625,-149.4443262
Single Family Residential,11570 Eagle Ln,Seward,AK,99664,128000,2,1,1572,14810,1993,0,http://www.redfin.com/AK/Seward/11570-Eagle-Ln-99664/home/133698862,60.1487525,-149.4204364
Single Family Residential,222 North Star Cir,Seward,AK,99664,687000,4,5,5099,19602,1997,0,http://www.redfin.com/AK/Seward/222-N-Star-Cir-99664/home/133292748,60.1276272,-149.439359
Single Family Residential,13061 Heather Lee Ln,Seward,AK,99664,250000,2,1,877,44866,1993,0,http://www.redfin.com/AK/Seward/13061-Heather-Lee-Ln-99664/home/133712300,60.1707979,-149.4073687
Single Family Residential,11610 Eagle Ln,Seward,AK,99664,139000,3,2,1748,14810,1977,0,http://www.redfin.com/AK/Seward/11610-Eagle-Ln-99664/home/133520974,60.1496248,-149.4209244
Single Family Residential,300 Washington St,Seward,AK,99664,975000,14,14,9153,7405,1940,0,http://www.redfin.com/AK/Seward/300-Washington-St-99664/home/166831611,60.1013728,-149.4417634
Single Family Residential,402 Second Ave,Seward,AK,99664,1299000,10,9,7286,12196,1950,0,http://www.redfin.com/AK/Seward/402-Second-Ave-99664/home/133467666,60.1049698,-149.4434539
Single Family Residential,10850 Little Bear Ln,Seward,AK,99664,969000,4,5,6856,540144,2009,0,http://www.redfin.com/AK/Seward/Little-Bear-Ln-99664/home/133193401,60.137998,-149.378753
Single Family Residential,12284 Merlin Dr,Seward,AK,99664,80000,1,1,490,16988,1987,0,http://www.redfin.com/AK/Seward/12284-Merlin-Dr-99664/home/172187917,60.1583829,-149.394522
Single Family Residential,36394 McFarland Rd,Soldotna,AK,99669,479900,3,2,2560,36154,1976,0,http://www.redfin.com/AK/Soldotna/36394-McFarland-Dr-99669/home/133689280,60.510257,-150.8293009
Single Family Residential,41392 Grove Ct,Soldotna,AK,99669,95000,1,1,384,39639,2013,0,http://www.redfin.com/AK/Soldotna/41392-Grove-Ct-99669/home/133517996,60.5000619,-150.9811547
Single Family Residential,41450 Gerrard Ave,Soldotna,AK,99669,165000,2,1,1452,61855,2006,0,http://www.redfin.com/AK/Soldotna/41450-Gerrard-Ave-99669/home/133712162,60.5121546,-150.9837971
Single Family Residential,37282 Chinook St,Soldotna,AK,99669,69500,3,2,938,56192,2005,0,http://www.redfin.com/AK/Soldotna/37282-Chinook-St-99669/home/133265323,60.5207121,-150.7542438
Single Family Residential,36045 Ciri Cir,Soldotna,AK,99669,995000,5,4,4213,56628,2001,0,http://www.redfin.com/AK/Soldotna/36045-Ciri-Cir-99669/home/133389490,60.504147,-150.9028799
Single Family Residential,35367 Rabbit Run Rd,Soldotna,AK,99669,275000,3,4,3660,786693,1976,0,http://www.redfin.com/AK/Soldotna/35367-Rabbit-Run-Rd-99669/home/133565429,60.493733,-150.7931401
Single Family Residential,36395 Kenwood Ave,Soldotna,AK,99669,205000,2,2,992,79714,2007,0,http://www.redfin.com/AK/Unknown/36395-KENWOOD-AVE-Unknown/home/133349224,60.505342,-150.834952
Single Family Residential,36325 Fiesta St,Soldotna,AK,99669,50000,0,,176,46173,2018,0,http://www.redfin.com/AK/Soldotna/36325-Fiesta-St-99669/home/133679911,60.506925,-150.998186
Single Family Residential,34977 Moran St,Soldotna,AK,99669,279000,3,2,1931,79279,1996,0,http://www.redfin.com/AK/Soldotna/34977-Moran-St-99669/home/133681936,60.488038,-150.957733
Single Family Residential,36480 Lake View St,Soldotna,AK,99669,399500,4,3,2558,81021,2004,0,http://www.redfin.com/AK/Soldotna/36480-Lake-View-ST-99669/home/172460910,60.511979,-150.875977
Single Family Residential,703 Hester Ave,Soldotna,AK,99669,289500,4,2,1542,40075,2017,0,http://www.redfin.com/AK/Soldotna/703-Hester-Ave-99669/home/134175790,60.4863475,-151.0278958
Single Family Residential,37628 Mackey Lake Rd,Soldotna,AK,99669,299000,2,1,1152,93654,1976,0,http://www.redfin.com/AK/Soldotna/37628-Mackey-Lake-Rd-99669/home/133650130,60.526339,-150.999426
Single Family Residential,117 Athabaskan Dr,Soldotna,AK,99669,439000,3,4,2124,40075,2011,0,http://www.redfin.com/AK/Soldotna/117-Athabaskan-Dr-99669/home/133664553,60.4882652,-151.0337047
Single Family Residential,36640 McFarland Dr,Soldotna,AK,99669,826500,2,2,1740,51400,1996,0,http://www.redfin.com/AK/Soldotna/36640-McFarland-Dr-99669/home/133562272,60.512487,-150.835218
Single Family Residential,36185 Magnolia St,Soldotna,AK,99669,70000,1,1,176,43995,2015,0,http://www.redfin.com/AK/Soldotna/36185-Magnolia-St-99669/home/133235598,60.504808,-150.8269679
Single Family Residential,37207 Caleb Dr,Soldotna,AK,99669,775000,5,4,5291,46609,2003,0,http://www.redfin.com/AK/Soldotna/37207-Caleb-Dr-99669/home/133505926,60.5178973,-150.9011537
Single Family Residential,35670 Slack Water Dr,Soldotna,AK,99669,525000,3,2,1368,14810,1999,0,http://www.redfin.com/AK/Soldotna/35670-Slackwater-Dr-99669/home/133660121,60.497526,-150.662875
Single Family Residential,32677 Strauss Ct,Soldotna,AK,99669,230000,2,1,1221,126324,1988,0,http://www.redfin.com/AK/Soldotna/32677-Strauss-Ct-99669/home/133181130,60.4898773,-150.726683
Single Family Residential,32501 Funny River Rd,Soldotna,AK,99669,629000,4,3,3616,235659,1995,0,http://www.redfin.com/AK/Soldotna/32501-Funny-River-Rd-99669/home/133676316,60.51644,-150.719699
Single Family Residential,39669 Ten Mar Ave,Soldotna,AK,99669,525000,3,2,2610,173368,2002,0,http://www.redfin.com/AK/Soldotna/39669-Ten-Mar-Ave-99669/home/133258537,60.5234468,-150.9357184
Single Family Residential,36796 Sandy Cir,Soldotna,AK,99669,64000,1,,576,104108,1984,0,http://www.redfin.com/AK/Unknown/36796-SANDY-CIR-Unknown/home/133575230,60.513889,-150.775942
Single Family Residential,33310 Halu Ave,Soldotna,AK,99669,99600,1,1,264,136342,2016,0,http://www.redfin.com/AK/Soldotna/33310-Halu-Ave-99669/home/133478558,60.4836288,-150.7442843
Single Family Residential,39597 Grouse Dr,Soldotna,AK,99669,373000,4,3,2674,97574,1986,0,http://www.redfin.com/AK/Soldotna/39597-Grouse-Dr-99669/home/133561020,60.500531,-150.926058
