PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,3340 N Estates St St,Flagstaff,AZ,86001,540000,4,2.5,2233,8276,1994,0,http://www.redfin.com/AZ/Flagstaff/3340-N-Estates-St-86001/home/116163951,35.2374555,-111.6662821
Single Family Residential,2931 S Pardo Calle,Flagstaff,AZ,86001,499950,4,3,2181,3920,2020,73,http://www.redfin.com/AZ/Flagstaff/2931-S-Pardo-Calle-86001/home/116928796,35.183755,-111.689039
Single Family Residential,119 S Agassiz St,Flagstaff,AZ,86001,429000,2,1,831,5604,1920,0,http://www.redfin.com/AZ/Flagstaff/119-S-Agassiz-St-86001/home/116391158,35.1945119,-111.6485238
Single Family Residential,2217 W Mission Timber Cir,Flagstaff,AZ,86001,425000,3,3,1975,2614,2016,24,http://www.redfin.com/AZ/Flagstaff/2217-W-Mission-Timber-Cir-86001/home/116930238,35.183669,-111.687446
Condo/Co-op,19 W Dale Ave #301,Flagstaff,AZ,86001,369000,1,1,764,436,2018,325,http://www.redfin.com/AZ/Flagstaff/19-W-Dale-Ave-86001/unit-301/home/170307026,35.2013061,-111.6483137
Single Family Residential,2290 Tom Mcmillan Cir,Flagstaff,AZ,86001,469850,3,2,2008,9583,1989,950,http://www.redfin.com/AZ/Flagstaff/2290-Tom-McMillan-Cir-86001/home/116092743,35.1062512,-111.7048495
Condo/Co-op,1200 S Riordan Ranch Bld 14-108,Flagstaff,AZ,86001,235000,2,2,827,0,1983,248,http://www.redfin.com/AZ/Flagstaff/1200-S-Riordan-Ranch-St-86001/unit-108/home/116619014,35.1886371,-111.6592257
Single Family Residential,3569 W Altair Way,Flagstaff,AZ,86001,479900,3,2.5,2303,6670,2020,60,http://www.redfin.com/AZ/Flagstaff/3569-W-Altair-Way-86001/home/172247619,35.188963,-111.6975793
Single Family Residential,3553 W Altair Way,Flagstaff,AZ,86001,429900,3,2,1569,6670,2020,60,http://www.redfin.com/AZ/Flagstaff/3553-W-Altair-Way-86001/home/172247199,35.1888688,-111.6972079
Single Family Residential,3548 W Altair Way,Flagstaff,AZ,86001,435000,3,2,1715,6677,2020,60,http://www.redfin.com/AZ/Flagstaff/3548-W-Altair-Way-86001/home/172246127,35.189271,-111.6968555
Single Family Residential,3544 W Electra Dr,Flagstaff,AZ,86001,479900,3,2,2245,6670,2020,60,http://www.redfin.com/AZ/Flagstaff/3544-W-Electra-Dr-86001/home/172243867,35.1885683,-111.697318
Single Family Residential,3041 N Boldt Dr,Flagstaff,AZ,86001,724900,3,2,1957,76666,2006,20,http://www.redfin.com/AZ/Flagstaff/3041-N-Boldt-Dr-86001/home/116216753,35.2385342,-111.6783228
Single Family Residential,3508 W Altair Way,Flagstaff,AZ,86001,444900,4,2.5,2196,8485,2020,60,http://www.redfin.com/AZ/Flagstaff/3508-W-Altair-Way-86001/home/172133396,35.1890358,-111.6958459
Condo/Co-op,1734 E Mossy Oak Ct #2,Flagstaff,AZ,86001,799000,3,2,1842,1742,2008,510,http://www.redfin.com/AZ/Flagstaff/1734-E-Mossy-Oak-Ct-86005/unit-2/home/116386346,35.163543,-111.64027
Single Family Residential,3529 W Altair Way,Flagstaff,AZ,86001,388000,3,2,1471,6670,2020,60,http://www.redfin.com/AZ/Flagstaff/3529-W-Altair-Way-86001/home/172053107,35.1886938,-111.6965177
Condo/Co-op,3200 S Litzler Unit 25-149,Flagstaff,AZ,86001,212400,2,2,912,871,1999,216,http://www.redfin.com/AZ/Flagstaff/3200-S-Litzler-Dr-86001/unit-25-149/home/116315181,35.1720759,-111.668305
Townhouse,574 N Otto Dr,Flagstaff,AZ,86001,629995,4,3.5,3066,1546,2015,52,http://www.redfin.com/AZ/Flagstaff/574-N-Otto-Dr-86001/home/117329494,35.1997059,-111.6379326
Single Family Residential,3561 W Altair Way Lot 38,Flagstaff,AZ,86001,482500,4,2.5,2196,6670,2020,60,http://www.redfin.com/AZ/Flagstaff/3561-W-Altair-Way-86001/unit-38/home/172000887,35.1889156,-111.6973926
Single Family Residential,3521 W Altair Way Lot 43,Flagstaff,AZ,86001,441400,3,2,1569,6670,2020,60,http://www.redfin.com/AZ/Flagstaff/3521-W-Altair-Way-86001/unit-43/home/172000835,35.1886466,-111.6963316
Single Family Residential,2988 N Kristin Dr,Flagstaff,AZ,86001,1600000,6,4.5,5200,46174,2007,20,http://www.redfin.com/AZ/Flagstaff/2988-N-Kristin-Dr-86001/home/116567576,35.2380431,-111.6797435
Condo/Co-op,3200 Litzler Dr Unit 11-245,Flagstaff,AZ,86001,210000,2,2,776,871,1989,216,http://www.redfin.com/AZ/Flagstaff/3200-S-Litzler-Dr-86001/unit-11-245/home/116074882,35.1720759,-111.668305
Single Family Residential,2033 N Cobblestone Cir,Flagstaff,AZ,86001,1195000,4,3.5,3150,25265,2020,17,http://www.redfin.com/AZ/Flagstaff/2033-N-Cobblestone-Cir-86001/home/116525632,35.225401,-111.663697
Townhouse,2493 W Clement Cir Unit 34e,Flagstaff,AZ,86001,434864,4,3,2243,3000,2019,23,http://www.redfin.com/AZ/Flagstaff/2493-W-Clement-Cir-86001/unit-34e/home/171597241,35.1818079,-111.687894
Townhouse,2489 W Clement Cir Unit 33e,Flagstaff,AZ,86001,448008,4,3,2243,3000,2019,23,http://www.redfin.com/AZ/Flagstaff/2489-W-Clement-Cir-86001/unit-33e/home/171597240,35.181712,-111.687894
Single Family Residential,385 N Bertrand St,Flagstaff,AZ,86001,625000,4,3,2843,9675,1966,0,http://www.redfin.com/AZ/Flagstaff/385-N-Bertrand-St-86001/home/116157638,35.1985039,-111.6395923
Townhouse,658 N FOREST VIEW Dr Unit SW6,Flagstaff,AZ,86001,578563,3,2.5,2421,3358,2020,52,http://www.redfin.com/AZ/Flagstaff/658-N-Forest-View-Dr-86001/unit-SW6/home/171250844,35.2004994,-111.6382652
Condo/Co-op,19 W Dale Ave Ave #102,Flagstaff,AZ,86001,434995,2,2,920,0,2018,325,http://www.redfin.com/AZ/Flagstaff/19-W-Dale-Ave-86001/unit-102/home/170309851,35.2013061,-111.6483137
Single Family Residential,Mile 6 Forest Rd 151,Flagstaff,AZ,86001,3750000,4,5,10000,1829520,2011,0,http://www.redfin.com/AZ/Flagstaff/151-W-Forest-Ave-86001/home/170309705,35.2107629,-111.6441393
Townhouse,2529 W Cripple Creek Dr,Flagstaff,AZ,86001,395900,4,3.5,1920,1200,2020,81,http://www.redfin.com/AZ/Flagstaff/2529-W-Cripple-Creek-Dr-86001/home/116486156,35.1882919,-111.684218
Townhouse,2537 W Cripple Creek Dr,Flagstaff,AZ,86001,395900,4,3.5,1920,1200,2020,81,http://www.redfin.com/AZ/Flagstaff/2537-W-Cripple-Creek-Dr-86001/home/116385418,35.1882919,-111.684306
Townhouse,2545 W Cripple Creek Dr,Flagstaff,AZ,86001,395900,4,3.5,1920,1200,2020,81,http://www.redfin.com/AZ/Flagstaff/2545-W-Cripple-Creek-Dr-86001/home/116575302,35.1882919,-111.684393
Townhouse,2521 W Cripple Creek Dr,Flagstaff,AZ,86001,399900,4,3.5,1920,1200,2020,81,http://www.redfin.com/AZ/Flagstaff/2521-W-Cripple-Creek-Dr-86001/home/116132389,35.1882919,-111.684131
Townhouse,2561 W Cripple Creek Dr,Flagstaff,AZ,86001,399900,4,3.5,1920,1200,2020,81,http://www.redfin.com/AZ/Flagstaff/2561-W-Cripple-Creek-Dr-86001/home/116296725,35.188293,-111.684568
Townhouse,658 N Forest View Dr #6,Flagstaff,AZ,86001,578563,3,2.5,2421,3358,2020,52,http://www.redfin.com/AZ/Flagstaff/658-N-Forest-View-Dr-86001/unit-6/home/170593263,35.2004994,-111.6382652
Single Family Residential,1080 N Turquoise Dr,Flagstaff,AZ,86001,599000,4,2.5,2941,11816,1973,0,http://www.redfin.com/AZ/Flagstaff/1080-N-Turquoise-Dr-86001/home/116575846,35.2055427,-111.6381716
Single Family Residential,1320 N Aztec St,Flagstaff,AZ,86001,800000,6,4,4514,12560,1974,0,http://www.redfin.com/AZ/Flagstaff/1320-N-Aztec-St-86001/home/116819673,35.2127109,-111.653566
Single Family Residential,3692 Griffiths,Flagstaff,AZ,86001,998000,4,3.5,3237,31799,1996,950,http://www.redfin.com/AZ/Flagstaff/3692-Griffiths-86001/home/170950734,35.106876,-111.713193
Single Family Residential,789 W Lone Star Trl,Flagstaff,AZ,86001,550000,4,3.5,3020,7848,2004,14,http://www.redfin.com/AZ/Flagstaff/789-W-Lone-Star-Trl-86001/home/116751845,35.1596907,-111.6731292
Townhouse,2406 W PIKES PEAK Dr,Flagstaff,AZ,86001,334900,4,2.75,1624,1151,2019,80,http://www.redfin.com/AZ/Flagstaff/2406-W-Pikes-Peak-Dr-86001/home/116893208,35.1891231,-111.6830073
Townhouse,580 N Forest View Dr #1,Flagstaff,AZ,86001,558493,3,2.5,2421,3080,2020,41,http://www.redfin.com/AZ/Flagstaff/580-N-Forest-View-Dr-86001/unit-1/home/170310664,35.2001185,-111.6377955
Townhouse,2414 W PIKES PEAK Dr,Flagstaff,AZ,86001,334900,4,2.75,1624,1151,2019,80,http://www.redfin.com/AZ/Flagstaff/2414-W-Pikes-Peak-Dr-86001/home/116895877,35.1890634,-111.6830371
Single Family Residential,3945 Saddle Blanket,Flagstaff,AZ,86001,1850000,5,3,3983,58370,2014,702,http://www.redfin.com/AZ/Flagstaff/3945-Saddle-Blanket-86005/home/116879077,35.1740208,-111.7090649
Single Family Residential,,Flagstaff,AZ,86001,2775000,4,3,6500,420354,1987,0,http://www.redfin.com/AZ/Flagstaff/Undisclosed-address-86001/home/116608296,35.244062,-111.69596
Townhouse,2422 W Pikes Peak Dr,Flagstaff,AZ,86001,334900,4,2.75,1624,1200,2019,81,http://www.redfin.com/AZ/Flagstaff/2422-W-Pikes-Peak-Dr-86001/home/116061063,35.189004,-111.6830659
Mobile/Manufactured Home,727 E Zuni Dr,Flagstaff,AZ,86001,410000,3,2,1696,0,1978,0,http://www.redfin.com/AZ/Flagstaff/727-E-Zuni-Dr-86001/home/116824503,35.1650583,-111.6544976
Single Family Residential,Crestview Plan 1701,Flagstaff,AZ,86001,408900,3,2,1701,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Crestview/Crestview-Plan-1701/home/170303924,35.192398,-111.685636
Single Family Residential,Timber Sky Plan 3222,Flagstaff,AZ,86001,544900,3,3,3222,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Orion-at-Timber-Sky/Timber-Sky-Plan-3222/home/172563293,35.1965685,-111.635243
Single Family Residential,Timber Sky Plan 2882,Flagstaff,AZ,86001,529900,4,3.5,2882,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Orion-at-Timber-Sky/Timber-Sky-Plan-2882/home/172544132,35.1965685,-111.635243
Single Family Residential,Timber Sky Plan 2467,Flagstaff,AZ,86001,494900,3,3.5,2467,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Orion-at-Timber-Sky/Timber-Sky-Plan-2467/home/172533322,35.1965685,-111.635243
Single Family Residential,Crestview Plan 1669,Flagstaff,AZ,86001,379900,2,2.5,1669,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Crestview/Crestview-Plan-1669/home/170351568,35.192398,-111.685636
Single Family Residential,Crestview Plan 1553,Flagstaff,AZ,86001,369900,3,2.5,1553,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Crestview/Crestview-Plan-1553/home/170351569,35.192398,-111.685636
Single Family Residential,Timber Sky Plan 2303,Flagstaff,AZ,86001,454900,3,2.5,2303,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Orion-at-Timber-Sky/Timber-Sky-Plan-2303/home/172611594,35.1965685,-111.635243
Single Family Residential,Crestview Plan 1958,Flagstaff,AZ,86001,411900,4,3,1958,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Crestview/Crestview-Plan-1958/home/170351571,35.192398,-111.685636
Single Family Residential,Crestview Plan 1720,Flagstaff,AZ,86001,399900,3,2,1720,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Crestview/Crestview-Plan-1720/home/170351572,35.192398,-111.685636
Single Family Residential,Timber Sky Plan 2299,Flagstaff,AZ,86001,469900,3,2.5,2299,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Orion-at-Timber-Sky/Timber-Sky-Plan-2299/home/172611595,35.1965685,-111.635243
Single Family Residential,Crestview Plan 1569,Flagstaff,AZ,86001,373900,3,2,1569,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Crestview/Crestview-Plan-1569/home/170351573,35.192398,-111.685636
Single Family Residential,Timber Sky Plan 2245,Flagstaff,AZ,86001,464900,3,2,2245,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Orion-at-Timber-Sky/Timber-Sky-Plan-2245/home/172611596,35.1965685,-111.635243
Single Family Residential,Timber Sky Plan 2196,Flagstaff,AZ,86001,444900,4,2.5,2196,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Orion-at-Timber-Sky/Timber-Sky-Plan-2196/home/172611597,35.1965685,-111.635243
Single Family Residential,Timber Sky Plan 1715,Flagstaff,AZ,86001,419900,3,2,1715,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Orion-at-Timber-Sky/Timber-Sky-Plan-1715/home/172611598,35.1965685,-111.635243
Single Family Residential,Timber Sky Plan 1569,Flagstaff,AZ,86001,404900,3,2,1569,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Orion-at-Timber-Sky/Timber-Sky-Plan-1569/home/172611599,35.1965685,-111.635243
Single Family Residential,Crestview Plan 1566,Flagstaff,AZ,86001,372900,3,2,1566,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Crestview/Crestview-Plan-1566/home/170351574,35.192398,-111.685636
Single Family Residential,Crestview Plan 2400,Flagstaff,AZ,86001,435900,4,2.5,2400,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Crestview/Crestview-Plan-2400/home/170351570,35.192398,-111.685636
Single Family Residential,Timber Sky Plan 1471,Flagstaff,AZ,86001,389900,3,2,1471,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Orion-at-Timber-Sky/Timber-Sky-Plan-1471/home/172082206,35.1965685,-111.635243
Single Family Residential,Crestview Plan 1424,Flagstaff,AZ,86001,369900,3,2,1424,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Crestview/Crestview-Plan-1424/home/170351575,35.192398,-111.685636
Single Family Residential,Crestview Plan 2090,Flagstaff,AZ,86001,419900,3,2.5,2090,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Crestview/Crestview-Plan-2090/home/170351565,35.192398,-111.685636
Single Family Residential,Crestview Affordable Plan 1158,Flagstaff,AZ,86001,319900,2,1.5,1158,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Crestview/Crestview-Affordable-Plan-1158/home/170351566,35.192398,-111.685636
Single Family Residential,Crestview Affordable Plan 1127,Flagstaff,AZ,86001,319900,2,1,1127,0,unknown,0,http://www.redfin.com/AZ/Flagstaff/Crestview/Crestview-Affordable-Plan-1127/home/170351567,35.192398,-111.685636
Single Family Residential,2149 N 213TH Dr,Buckeye,AZ,85396,264900,3,2,1400,5501,2018,91,http://www.redfin.com/AZ/Buckeye/2149-N-213th-Dr-85396/home/146065871,33.4709988,-112.5176461
Single Family Residential,25944 W TONTO Ln,Buckeye,AZ,85396,279900,3,2,1792,6668,2017,98,http://www.redfin.com/AZ/Buckeye/25944-W-Tonto-Ln-85396/home/39965928,33.663804,-112.6094591
Single Family Residential,3265 N 196TH Ave,Buckeye,AZ,85396,422990,4,3,2871,8925,2020,90,http://www.redfin.com/AZ/Buckeye/3265-N-196th-Ave-85396/home/167784532,33.484451,-112.48068
Single Family Residential,20744 W MINNEZONA Ave,Buckeye,AZ,85396,375000,2,2,1596,5238,2017,226,http://www.redfin.com/AZ/Buckeye/20744-W-Minnezona-Ave-85396/home/95463857,33.5020713,-112.5055
Single Family Residential,20760 W MINNEZONA Ave,Buckeye,AZ,85396,377000,3,2,1775,5217,2017,226,http://www.redfin.com/AZ/Buckeye/20760-W-Minnezona-Ave-85396/home/95464153,33.502176,-112.5057819
Single Family Residential,21120 W SAGE HILL Rd,Buckeye,AZ,85396,618000,5,3.5,3773,12334,2006,116,http://www.redfin.com/AZ/Buckeye/21120-W-Sage-Hill-Rd-85396/home/27359590,33.5021247,-112.5141259
Single Family Residential,2694 N SPRINGFIELD St,Buckeye,AZ,85396,384900,4,3,2233,6400,2017,114,http://www.redfin.com/AZ/Buckeye/2694-N-Springfield-St-85396/home/95466519,33.4772081,-112.5013384
Single Family Residential,3623 N 292ND Dr,Buckeye,AZ,85396,289000,5,2.5,3174,5161,2006,84,http://www.redfin.com/AZ/Buckeye/3623-N-292nd-Dr-85396/home/28395385,33.4879273,-112.6811109
Single Family Residential,2991 N 301ST Dr,Buckeye,AZ,85396,245000,4,2,1712,5811,2017,84,http://www.redfin.com/AZ/Buckeye/2991-N-301st-Dr-85396/home/28378364,33.4802709,-112.7006939
Single Family Residential,30121 W Mulberry Dr,Buckeye,AZ,85396,297500,5,3.5,3548,8980,2006,87,http://www.redfin.com/AZ/Buckeye/30121-W-Mulberry-Dr-85396/home/28252564,33.484738,-112.700159
Single Family Residential,25984 W ORAIBI Dr,Buckeye,AZ,85396,282500,3,2,1766,6668,2018,98,http://www.redfin.com/AZ/Buckeye/25984-W-Oraibi-Dr-85396/home/146067722,33.6622469,-112.6102563
Single Family Residential,25965 W ORAIBI Dr,Buckeye,AZ,85396,329900,3,2.5,2502,7016,2018,98,http://www.redfin.com/AZ/Buckeye/25965-W-Oraibi-Dr-85396/home/146067746,33.6618018,-112.6098454
Single Family Residential,20472 W HAMILTON St,Buckeye,AZ,85396,499900,5,4,3156,10296,2011,125,http://www.redfin.com/AZ/Buckeye/20472-W-Hamilton-St-85396/home/27856508,33.4827541,-112.4999475
Single Family Residential,21194 W GRANADA Rd,Buckeye,AZ,85396,315000,3,2,1905,5778,2017,91,http://www.redfin.com/AZ/Buckeye/21194-W-Granada-Rd-85396/home/137594873,33.468317,-112.5155887
Single Family Residential,21444 W TERRI LEE Dr,Buckeye,AZ,85396,340000,3,2.5,2406,6900,2014,91,http://www.redfin.com/AZ/Buckeye/21444-W-Terri-Lee-Dr-85396/home/56304875,33.4669133,-112.5209344
Single Family Residential,20837 W MINNEZONA Ave,Buckeye,AZ,85396,369888,2,2.5,1771,5243,2018,226,http://www.redfin.com/AZ/Buckeye/20837-W-Minnezona-Ave-85396/home/95463926,33.5022593,-112.5074268
Single Family Residential,20589 W WALTON Dr,Buckeye,AZ,85396,425000,3,2,2409,7944,2004,116,http://www.redfin.com/AZ/Buckeye/20589-W-Walton-Dr-85396/home/28022934,33.494443,-112.5025783
Single Family Residential,20945 W WHITE ROCK Rd,Buckeye,AZ,85396,365000,4,3,2516,4338,2015,116,http://www.redfin.com/AZ/Buckeye/20945-W-White-Rock-Rd-85396/home/27332111,33.47607,-112.5099172
Single Family Residential,21284 W ALMERIA Rd,Buckeye,AZ,85396,419999,5,4,3098,7304,2014,91,http://www.redfin.com/AZ/Buckeye/21284-W-Almeria-Rd-85326/home/49763277,33.466376,-112.517042
Single Family Residential,21115 W ELM Way,Buckeye,AZ,85396,295000,2,2.5,1540,6108,2006,116,http://www.redfin.com/AZ/Buckeye/21115-W-Elm-Way-85396/home/28332176,33.4984064,-112.5139164
Single Family Residential,20752 W HAMILTON St,Buckeye,AZ,85396,499950,4,2.5,3290,7501,2011,116,http://www.redfin.com/AZ/Buckeye/20752-W-Hamilton-St-85396/home/28362289,33.4804105,-112.5061404
Single Family Residential,2376 N HERITAGE St,Buckeye,AZ,85396,343500,3,2.5,2278,8808,2013,116,http://www.redfin.com/AZ/Buckeye/2376-N-Heritage-St-85396/home/28395463,33.4728746,-112.5068854
Single Family Residential,20608 W HAMILTON St,Buckeye,AZ,85396,399900,3,2.5,2341,9040,2008,116,http://www.redfin.com/AZ/Buckeye/20608-W-Hamilton-St-85396/home/28303815,33.4820199,-112.5029276
Single Family Residential,20938 W BERKELEY Rd,Buckeye,AZ,85396,369990,5,3,2685,5000,2020,116,http://www.redfin.com/AZ/Buckeye/20938-W-Berkeley-Rd-85396/home/172641420,33.4673928,-112.5141634
Single Family Residential,20773 W MINNEZONA Ave,Buckeye,AZ,85396,325000,2,2,1539,5170,2018,226,http://www.redfin.com/AZ/Buckeye/20773-W-Minnezona-Ave-85396/home/95463935,33.5018504,-112.5062353
Single Family Residential,15571 W Piccadilly Rd,Goodyear,AZ,85395,379900,2,2,1829,8650,1999,227,http://www.redfin.com/AZ/Goodyear/15571-Piccadilly-Rd-85395/home/27100049,33.4916758,-112.3940122
Condo/Co-op,2801 N Litchfield Rd,Goodyear,AZ,85395,210000,2,2,1125,1268,1997,350,http://www.redfin.com/AZ/Goodyear/2801-N-Litchfield-Rd-85395/home/27101727,33.4783929,-112.356699
Single Family Residential,15664 W PICCADILLY Rd,Goodyear,AZ,85395,359000,2,2,2154,7583,1995,227,http://www.redfin.com/AZ/Goodyear/15664-Piccadilly-Rd-85395/home/27727750,33.4917178,-112.3962009
Single Family Residential,15226 W EDGEMONT Ave,Goodyear,AZ,85395,285000,4,2,1870,6935,2006,46,http://www.redfin.com/AZ/Goodyear/15226-W-Edgemont-Ave-85395/home/28408680,33.4769131,-112.3866081
Single Family Residential,15673 W CORONADO Rd,Goodyear,AZ,85395,439000,3,2.5,2384,8010,2008,55,http://www.redfin.com/AZ/Goodyear/15673-W-Coronado-Rd-85395/home/28355673,33.4677345,-112.3957818
Condo/Co-op,14870 W ENCANTO Blvd #1073,Goodyear,AZ,85395,299999,3,3,1499,899,2019,277,http://www.redfin.com/AZ/Goodyear/14870-W-Encanto-Blvd-85395/unit-1073/home/28411431,33.474089,-112.3794917
Single Family Residential,16144 W BERKELEY Rd,Goodyear,AZ,85395,520000,4,2.5,2713,10580,2011,67,http://www.redfin.com/AZ/Goodyear/16144-W-Berkeley-Rd-85395/home/28424972,33.4681384,-112.4058169
Single Family Residential,14999 W CRENSHAW Dr,Goodyear,AZ,85395,555100,3,2.5,3161,8692,1999,227,http://www.redfin.com/AZ/Goodyear/14999-W-Crenshaw-Dr-85395/home/27027070,33.4846154,-112.3816021
Single Family Residential,15825 W VALE Dr,Goodyear,AZ,85395,345000,3,2,2207,7808,1998,227,http://www.redfin.com/AZ/Goodyear/15825-W-Vale-Dr-85395/home/27397173,33.4928207,-112.4001357
Single Family Residential,14481 W AVALON Dr,Goodyear,AZ,85395,499900,5,3,2974,10000,2000,57,http://www.redfin.com/AZ/Goodyear/14481-W-Avalon-Dr-85395/home/28180654,33.4823698,-112.3710779
Single Family Residential,4881 N 150TH Dr,Goodyear,AZ,85395,730000,4,3,3932,25048,2007,66,http://www.redfin.com/AZ/Goodyear/4881-N-150th-Dr-85395/home/28271585,33.5069901,-112.3807406
Townhouse,16411 W PICCADILLY Rd,Goodyear,AZ,85395,345000,2,2,1623,3887,2015,377,http://www.redfin.com/AZ/Goodyear/16411-Piccadilly-Rd-85395/home/95458187,33.4907989,-112.4123647
Single Family Residential,3116 N 148th Ave,Goodyear,AZ,85395,420000,3,3,2405,8952,2002,227,http://www.redfin.com/AZ/Goodyear/3116-N-148th-Ave-85395/home/27515009,33.4821955,-112.377155
Single Family Residential,15441 W PICCADILLY Rd,Goodyear,AZ,85395,414900,2,2,2154,8048,1997,227,http://www.redfin.com/AZ/Goodyear/15441-Piccadilly-Rd-85395/home/27630558,33.4917383,-112.3913812
Townhouse,14870 W ENCANTO Blvd #2096,Goodyear,AZ,85395,282088,1,2,1339,1146,2018,277,http://www.redfin.com/AZ/Goodyear/14870-W-Encanto-Blvd-85395/unit-2096/home/28411767,33.4732775,-112.3802748
Single Family Residential,3162 N 150TH Dr,Goodyear,AZ,85395,510000,3,2.5,3161,7604,2001,227,http://www.redfin.com/AZ/Goodyear/3162-N-150th-Dr-85395/home/27809856,33.4829804,-112.3836511
Single Family Residential,16044 W HARVARD St,Goodyear,AZ,85395,725000,4,3.5,4653,12439,2011,168,http://www.redfin.com/AZ/Goodyear/16044-W-Harvard-St-85395/home/28413806,33.4715496,-112.4040473
Townhouse,14870 W ENCANTO Blvd #2117,Goodyear,AZ,85395,249900,2,2,1329,1158,2019,277,http://www.redfin.com/AZ/Goodyear/14870-W-Encanto-Blvd-85395/unit-2117/home/28411763,33.4733555,-112.379495
